codigo_asignatura,asignatura,planes,tipologia,creditos,grupo,actividad,profesores,cupos_disponibles,jornada,dia,hora_inicio,hora_fin,salon,edificio,tipo_espacio,salon_nombre,fecha
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(20) Grupo 20,,Hernan Garzon Gutierrez,0,DIURNO,MARTES,14:00,16:00,453-105,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-105,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(20) Grupo 20,,Hernan Garzon Gutierrez,0,DIURNO,JUEVES,14:00,16:00,453-105,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-105,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(21) Grupo 21,,No informado,0,DIURNO,MARTES,16:00,18:00,401-304,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-304,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(21) Grupo 21,,No informado,0,DIURNO,JUEVES,16:00,18:00,401-304,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-304,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(22) Grupo 22,,No informado,23,DIURNO,MARTES,16:00,18:00,401-205,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-205,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(22) Grupo 22,,No informado,23,DIURNO,JUEVES,16:00,18:00,401-205,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-205,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(24) Grupo 24,,Ricardo Ariel Pastran Ramirez,0,DIURNO,LUNES,11:00,13:00,404-200,404 - Yu Takeuchi,SALON,SALON DE CLASE 200,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(24) Grupo 24,,Ricardo Ariel Pastran Ramirez,0,DIURNO,MIÉRCOLES,11:00,13:00,404-200,404 - Yu Takeuchi,SALON,SALON DE CLASE 200,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(25) Grupo 25,,No informado,0,DIURNO,MIÉRCOLES,09:00,11:00,453-109,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-109,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(25) Grupo 25,,No informado,0,DIURNO,VIERNES,09:00,11:00,401-104,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-104,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(27) Grupo 27,,No informado,21,DIURNO,MARTES,18:00,20:00,401-304,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-304,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(27) Grupo 27,,No informado,21,DIURNO,JUEVES,18:00,20:00,401-304,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-304,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(28) Grupo 28,,No informado,0,DIURNO,MARTES,07:00,09:00,401-304,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-304,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(28) Grupo 28,,No informado,0,DIURNO,JUEVES,07:00,09:00,401-304,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-304,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(29) Grupo 29,,No informado,47,DIURNO,MARTES,18:00,20:00,401-104,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-104,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(29) Grupo 29,,No informado,47,DIURNO,JUEVES,18:00,20:00,401-104,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-104,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(30) Grupo 30,,No informado,36,DIURNO,LUNES,18:00,20:00,401-205,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-205,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(30) Grupo 30,,No informado,36,DIURNO,MIÉRCOLES,18:00,20:00,401-205,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-205,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(32) Grupo 32,,No informado,0,DIURNO,MARTES,14:00,16:00,401-PAR-A,401 - Julio Garavito Armero,AUDITORIO,AUDITORIO CARLOS ALBERTO BARBERI PERDOMO (PARANINFO A),24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(32) Grupo 32,,No informado,0,DIURNO,JUEVES,14:00,16:00,401-PAR-A,401 - Julio Garavito Armero,AUDITORIO,AUDITORIO CARLOS ALBERTO BARBERI PERDOMO (PARANINFO A),24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(4) Grupo 4,,Myriam Leonor Campos Florez,1,DIURNO,LUNES,09:00,11:00,453-103,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-103,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(4) Grupo 4,,Myriam Leonor Campos Florez,1,DIURNO,MIÉRCOLES,09:00,11:00,453-103,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-103,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(5) Grupo 5,,Oscar Javier Lopez Alfonso,0,DIURNO,LUNES,11:00,13:00,401-PAR-A,401 - Julio Garavito Armero,AUDITORIO,AUDITORIO CARLOS ALBERTO BARBERI PERDOMO (PARANINFO A),24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(5) Grupo 5,,Oscar Javier Lopez Alfonso,0,DIURNO,MIÉRCOLES,11:00,13:00,401-PAR-A,401 - Julio Garavito Armero,AUDITORIO,AUDITORIO CARLOS ALBERTO BARBERI PERDOMO (PARANINFO A),24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(7) Grupo 7,,Anderson Arley Vera Arboleda,0,DIURNO,MARTES,16:00,18:00,401-PAR-A,401 - Julio Garavito Armero,AUDITORIO,AUDITORIO CARLOS ALBERTO BARBERI PERDOMO (PARANINFO A),24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(7) Grupo 7,,Anderson Arley Vera Arboleda,0,DIURNO,JUEVES,16:00,18:00,401-PAR-A,401 - Julio Garavito Armero,AUDITORIO,AUDITORIO CARLOS ALBERTO BARBERI PERDOMO (PARANINFO A),24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(8) Grupo 8,,No informado,24,DIURNO,MARTES,18:00,20:00,453-105,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-105,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(8) Grupo 8,,No informado,24,DIURNO,JUEVES,18:00,20:00,453-105,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-105,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(9) Grupo 9,,No informado,18,DIURNO,MIÉRCOLES,16:00,18:00,401-205,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-205,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(9) Grupo 9,,No informado,18,DIURNO,VIERNES,16:00,18:00,401-208,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-208,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(9) Grupo 9,,No informado,18,DIURNO,LUNES,09:00,11:00,,,,,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(9) Grupo 9,,No informado,18,DIURNO,MIÉRCOLES,09:00,11:00,,,,,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(9) Grupo 9,,No informado,18,DIURNO,VIERNES,11:00,13:00,,,,,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(9) Grupo 9,,No informado,18,DIURNO,MARTES,16:00,18:00,,,,,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(9) Grupo 9,,No informado,18,DIURNO,MIÉRCOLES,16:00,18:00,,,,,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(9) Grupo 9,,No informado,18,DIURNO,JUEVES,09:00,11:00,,,,,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(9) Grupo 9,,No informado,18,DIURNO,LUNES,07:00,09:00,A-1A,AULAS MODULARES,SALON,AULA MODULAR 1A,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(9) Grupo 9,,No informado,18,DIURNO,MIÉRCOLES,15:00,17:00,A-3B,AULAS MODULARES,SALON,AULA MODULAR 3B,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(9) Grupo 9,,No informado,18,DIURNO,MIÉRCOLES,13:00,15:00,A-2B,AULAS MODULARES,SALON,AULA MODULAR 2B,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(9) Grupo 9,,No informado,18,DIURNO,JUEVES,15:00,17:00,A-2B,AULAS MODULARES,SALON,AULA MODULAR 2B,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(9) Grupo 9,,No informado,18,DIURNO,MARTES,15:00,17:00,,,,,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(9) Grupo 9,,No informado,18,DIURNO,JUEVES,15:00,17:00,,,,,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(9) Grupo 9,,No informado,18,DIURNO,LUNES,17:00,19:00,15,EDIFICIO AULAS DE CLASE,,TIC 3B,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(9) Grupo 9,,No informado,18,DIURNO,MIÉRCOLES,17:00,19:00,15,EDIFICIO AULAS DE CLASE,,TIC 3B,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(9) Grupo 9,,No informado,18,DIURNO,MIÉRCOLES,09:00,11:00,06,EDIFICIO PRINCIPAL SEDE CARIBE,,AULA DE INNOVACION Y PENSAMIENTO CRITICO,24/08/2026 - 17/12/2026
1000004-B,Cálculo diferencial,2542 INGENIERÍA CIVIL,FUND. OBLIGATORIA,4,(9) Grupo 9,,No informado,18,DIURNO,VIERNES,09:00,11:00,06,EDIFICIO PRINCIPAL SEDE CARIBE,,AULA DE INNOVACION Y PENSAMIENTO CRITICO,24/08/2026 - 17/12/2026
